# timestamp,voltage,pressure,lux,uv,voc,humidity,volume,temperature
1.293770999999999916e+01,4.128000000000000114e+00,1.010399999999999977e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.713100000000000000e+04,7.200000000000000000e+01,3.850000000000000000e+01,1.839999999999999858e+01
1.295161000000000051e+01,4.126999999999999780e+00,1.010299999999999955e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.186600000000000000e+04,7.150000000000000000e+01,3.950000000000000000e+01,1.853999999999999915e+01
1.295856000000000030e+01,4.126999999999999780e+00,1.010100000000000023e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.675900000000000000e+04,7.150000000000000000e+01,3.850000000000000000e+01,1.835000000000000142e+01
1.297245000000000026e+01,4.126000000000000334e+00,1.009899999999999977e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.177100000000000000e+04,7.150000000000000000e+01,3.900000000000000000e+01,1.844000000000000128e+01
1.299329999999999963e+01,4.125000000000000000e+00,1.009700000000000045e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.745200000000000000e+04,7.200000000000000000e+01,3.850000000000000000e+01,1.832000000000000028e+01
1.300023999999999980e+01,4.126999999999999780e+00,1.009600000000000023e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.831900000000000000e+04,7.250000000000000000e+01,3.850000000000000000e+01,1.808999999999999986e+01
1.301413999999999938e+01,4.125000000000000000e+00,1.009500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.076540000000000000e+05,7.250000000000000000e+01,3.900000000000000000e+01,1.810999999999999943e+01
1.302108999999999916e+01,4.123999999999999666e+00,1.009399999999999977e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.024770000000000000e+05,7.250000000000000000e+01,3.950000000000000000e+01,1.792000000000000171e+01
1.303499000000000052e+01,4.123999999999999666e+00,1.009299999999999955e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.024770000000000000e+05,7.300000000000000000e+01,4.000000000000000000e+01,1.805000000000000071e+01
1.304193000000000069e+01,4.125000000000000000e+00,1.009299999999999955e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.050950000000000000e+05,7.350000000000000000e+01,3.900000000000000000e+01,1.789000000000000057e+01
1.305583000000000027e+01,4.123999999999999666e+00,1.009200000000000045e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.035570000000000000e+05,7.350000000000000000e+01,3.900000000000000000e+01,1.803999999999999915e+01
1.306278999999999968e+01,4.123000000000000220e+00,1.009200000000000045e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.066800000000000000e+05,7.350000000000000000e+01,3.950000000000000000e+01,1.785999999999999943e+01
1.307668999999999926e+01,4.123000000000000220e+00,1.009299999999999955e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.089130000000000000e+05,7.450000000000000000e+01,3.950000000000000000e+01,1.808999999999999986e+01
1.308362999999999943e+01,4.125000000000000000e+00,1.009299999999999955e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.075880000000000000e+05,7.400000000000000000e+01,3.900000000000000000e+01,1.792999999999999972e+01
1.309753000000000078e+01,4.121000000000000441e+00,1.009299999999999955e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.106850000000000000e+05,7.550000000000000000e+01,3.850000000000000000e+01,1.807000000000000028e+01
1.310448000000000057e+01,4.121999999999999886e+00,1.009299999999999955e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.080480000000000000e+05,7.600000000000000000e+01,3.800000000000000000e+01,1.789999999999999858e+01
1.311838000000000015e+01,4.121000000000000441e+00,1.009399999999999977e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.007830000000000000e+05,7.500000000000000000e+01,3.850000000000000000e+01,1.801000000000000156e+01
1.312532000000000032e+01,4.120000000000000107e+00,1.009299999999999955e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.001560000000000000e+05,7.550000000000000000e+01,3.850000000000000000e+01,1.782000000000000028e+01
1.313921000000000028e+01,4.118000000000000327e+00,1.009299999999999955e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.649500000000000000e+04,7.500000000000000000e+01,3.850000000000000000e+01,1.789000000000000057e+01
1.314616999999999969e+01,4.121000000000000441e+00,1.009399999999999977e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.660000000000000000e+04,7.600000000000000000e+01,3.950000000000000000e+01,1.769999999999999929e+01
1.316006999999999927e+01,4.118999999999999773e+00,1.009299999999999955e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.713100000000000000e+04,7.550000000000000000e+01,3.900000000000000000e+01,1.776999999999999957e+01
1.316700999999999944e+01,4.120000000000000107e+00,1.009200000000000045e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.654700000000000000e+04,7.600000000000000000e+01,3.800000000000000000e+01,1.757999999999999829e+01
1.318089999999999939e+01,4.118999999999999773e+00,1.009100000000000023e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.793700000000000000e+04,7.650000000000000000e+01,3.900000000000000000e+01,1.769999999999999929e+01
1.318786000000000058e+01,4.118000000000000327e+00,1.009200000000000045e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.772100000000000000e+04,7.700000000000000000e+01,3.900000000000000000e+01,1.750000000000000000e+01
1.320176000000000016e+01,4.118000000000000327e+00,1.009500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.007260000000000000e+05,7.800000000000000000e+01,3.900000000000000000e+01,1.758999999999999986e+01
1.320870000000000033e+01,4.116999999999999993e+00,1.009600000000000023e+03,4.000000000000000000e+00,0.000000000000000000e+00,1.003830000000000000e+05,7.750000000000000000e+01,3.900000000000000000e+01,1.742000000000000171e+01
1.322259999999999991e+01,4.113000000000000433e+00,1.009600000000000023e+03,1.500000000000000000e+01,0.000000000000000000e+00,1.031940000000000000e+05,7.750000000000000000e+01,3.900000000000000000e+01,1.764000000000000057e+01
1.322955999999999932e+01,4.110999999999999766e+00,1.009700000000000045e+03,1.600000000000000000e+01,0.000000000000000000e+00,1.044130000000000000e+05,7.850000000000000000e+01,4.000000000000000000e+01,1.753000000000000114e+01
1.324346000000000068e+01,4.096000000000000085e+00,1.009799999999999955e+03,3.500000000000000000e+01,1.000000000000000000e+00,1.049080000000000000e+05,7.800000000000000000e+01,3.900000000000000000e+01,1.785000000000000142e+01
1.325042000000000009e+01,3.902000000000000135e+00,1.009899999999999977e+03,5.100000000000000000e+01,1.000000000000000000e+00,1.076540000000000000e+05,7.950000000000000000e+01,4.050000000000000000e+01,1.780999999999999872e+01
1.326431999999999967e+01,3.871999999999999886e+00,1.009899999999999977e+03,5.700000000000000000e+01,1.000000000000000000e+00,1.041670000000000000e+05,7.800000000000000000e+01,4.050000000000000000e+01,1.830000000000000071e+01
1.327125999999999983e+01,3.774999999999999911e+00,1.009899999999999977e+03,5.500000000000000000e+01,2.000000000000000000e+00,1.011870000000000000e+05,7.800000000000000000e+01,3.950000000000000000e+01,1.830000000000000071e+01
1.329212000000000060e+01,3.751999999999999780e+00,1.009899999999999977e+03,1.220000000000000000e+02,4.000000000000000000e+00,1.030740000000000000e+05,7.850000000000000000e+01,4.050000000000000000e+01,1.894999999999999929e+01
1.330602999999999980e+01,3.750000000000000000e+00,1.009799999999999955e+03,1.600000000000000000e+02,4.000000000000000000e+00,1.014770000000000000e+05,7.750000000000000000e+01,3.950000000000000000e+01,1.982000000000000028e+01
1.331298999999999921e+01,3.750000000000000000e+00,1.009899999999999977e+03,1.180000000000000000e+02,4.000000000000000000e+00,1.048460000000000000e+05,7.750000000000000000e+01,4.000000000000000000e+01,2.005999999999999872e+01
1.332689000000000057e+01,3.754000000000000004e+00,1.010000000000000000e+03,1.980000000000000000e+02,5.000000000000000000e+00,1.049700000000000000e+05,7.600000000000000000e+01,4.000000000000000000e+01,2.083999999999999986e+01
1.333384000000000036e+01,3.754000000000000004e+00,1.010100000000000023e+03,1.760000000000000000e+02,5.000000000000000000e+00,1.050950000000000000e+05,7.650000000000000000e+01,4.000000000000000000e+01,2.092000000000000171e+01
1.334773000000000032e+01,3.750999999999999890e+00,1.010200000000000045e+03,2.050000000000000000e+02,6.000000000000000000e+00,9.903400000000000000e+04,7.600000000000000000e+01,4.050000000000000000e+01,2.139000000000000057e+01
1.335468999999999973e+01,3.750000000000000000e+00,1.010200000000000045e+03,2.120000000000000000e+02,6.000000000000000000e+00,9.205700000000000000e+04,7.650000000000000000e+01,4.050000000000000000e+01,2.146000000000000085e+01
1.336858999999999931e+01,3.751999999999999780e+00,1.010100000000000023e+03,2.040000000000000000e+02,6.000000000000000000e+00,9.036400000000000000e+04,7.500000000000000000e+01,4.000000000000000000e+01,2.212000000000000099e+01
1.337552999999999948e+01,3.755999999999999783e+00,1.010200000000000045e+03,2.540000000000000000e+02,8.000000000000000000e+00,9.129700000000000000e+04,7.500000000000000000e+01,4.100000000000000000e+01,2.214999999999999858e+01
1.338944000000000045e+01,3.754999999999999893e+00,1.010299999999999955e+03,2.830000000000000000e+02,8.000000000000000000e+00,8.981300000000000000e+04,7.300000000000000000e+01,4.000000000000000000e+01,2.283999999999999986e+01
1.339639000000000024e+01,3.755999999999999783e+00,1.010399999999999977e+03,2.860000000000000000e+02,8.000000000000000000e+00,9.718400000000000000e+04,7.050000000000000000e+01,4.100000000000000000e+01,2.292999999999999972e+01
1.341028999999999982e+01,3.755999999999999783e+00,1.010200000000000045e+03,2.920000000000000000e+02,8.000000000000000000e+00,1.083130000000000000e+05,6.800000000000000000e+01,4.050000000000000000e+01,2.323999999999999844e+01
1.341722999999999999e+01,3.758000000000000007e+00,1.010100000000000023e+03,2.760000000000000000e+02,8.000000000000000000e+00,1.112420000000000000e+05,6.900000000000000000e+01,4.150000000000000000e+01,2.326999999999999957e+01
1.343112999999999957e+01,3.755999999999999783e+00,1.010100000000000023e+03,2.170000000000000000e+02,6.000000000000000000e+00,1.076540000000000000e+05,6.850000000000000000e+01,4.050000000000000000e+01,2.335999999999999943e+01
1.343807999999999936e+01,3.753000000000000114e+00,1.010100000000000023e+03,2.840000000000000000e+02,7.000000000000000000e+00,1.159840000000000000e+05,6.850000000000000000e+01,4.000000000000000000e+01,2.305999999999999872e+01
1.345198000000000071e+01,3.761000000000000121e+00,1.010000000000000000e+03,3.240000000000000000e+02,9.000000000000000000e+00,1.162120000000000000e+05,6.650000000000000000e+01,4.050000000000000000e+01,2.367999999999999972e+01
1.345894000000000013e+01,3.758000000000000007e+00,1.009899999999999977e+03,3.870000000000000000e+02,1.200000000000000000e+01,1.172910000000000000e+05,6.700000000000000000e+01,4.050000000000000000e+01,2.387999999999999901e+01
1.347283999999999970e+01,3.786000000000000032e+00,1.009899999999999977e+03,4.720000000000000000e+02,1.400000000000000000e+01,1.292000000000000000e+05,6.450000000000000000e+01,4.000000000000000000e+01,2.448000000000000043e+01
1.347978999999999949e+01,3.762000000000000011e+00,1.009899999999999977e+03,3.890000000000000000e+02,1.100000000000000000e+01,1.281700000000000000e+05,6.250000000000000000e+01,4.050000000000000000e+01,2.460999999999999943e+01
1.349369000000000085e+01,3.770999999999999908e+00,1.009600000000000023e+03,3.400000000000000000e+02,1.000000000000000000e+01,1.303430000000000000e+05,6.100000000000000000e+01,4.050000000000000000e+01,2.523000000000000043e+01
1.350064000000000064e+01,4.078000000000000291e+00,1.009700000000000045e+03,4.990000000000000000e+02,1.500000000000000000e+01,1.406000000000000000e+05,5.950000000000000000e+01,4.100000000000000000e+01,2.516000000000000014e+01
1.351454000000000022e+01,3.758000000000000007e+00,1.009600000000000023e+03,3.260000000000000000e+02,8.000000000000000000e+00,1.367940000000000000e+05,5.900000000000000000e+01,4.050000000000000000e+01,2.594000000000000128e+01
1.352149000000000001e+01,4.399000000000000021e+00,1.009600000000000023e+03,3.930000000000000000e+02,1.300000000000000000e+01,1.369000000000000000e+05,5.950000000000000000e+01,4.050000000000000000e+01,2.562999999999999901e+01
1.353538999999999959e+01,4.405999999999999694e+00,1.009500000000000000e+03,4.660000000000000000e+02,1.600000000000000000e+01,1.456960000000000000e+05,5.500000000000000000e+01,4.050000000000000000e+01,2.678999999999999915e+01
1.354235000000000078e+01,4.427999999999999936e+00,1.009500000000000000e+03,6.220000000000000000e+02,1.900000000000000000e+01,1.513050000000000000e+05,5.400000000000000000e+01,4.150000000000000000e+01,2.758999999999999986e+01
1.355625999999999998e+01,4.333000000000000185e+00,1.009399999999999977e+03,7.090000000000000000e+02,2.300000000000000000e+01,1.538040000000000000e+05,4.900000000000000000e+01,4.000000000000000000e+01,2.917000000000000171e+01
